session,symbol,name,sector,sector_etf,data_status,data_issues,close,return_1d,price_z,sector_return_1d,excess_return_1d,stock_rel_volume_30d,option_volume,call_volume,put_volume,baseline_n,baseline_ok,baseline_median,option_volume_ratio,option_volume_z,option_volume_pctile,cp_ratio,cp_ratio_30d,cp_ratio_vs_30d,delta_oi_calls,delta_oi_puts,delta_oi_total,net_open_share_all,oi_volume_coverage,top_volume,top_delta_oi,top_open_share,oi_classification,oi_base_check,oi_consistency,short_dated_share,itm_call_share,expiring_today_share,days_to_earnings,next_earnings,days_to_ex_dividend,ex_dividend_date,structural_event,sector_elevated_share,market_elevated_share,is_elevated,is_candidate,exclusion_reason,boring_hints
2026-09-23,TSLA,Tesla,Consumer Discretionary,XLY,UNVOLLSTÄNDIG,Baseline erst 1 von 15 Handelstagen,380.12,0.0032198630856905552,0.11486327233653978,-0.014078248095829471,0.017298111181520026,0.8752006103642623,921437.0,589785.0,331652.0,1,False,1502713.0,0.6131822909630781,UNAVAILABLE,0.0,1.7783248706475463,1.518047779991521,1.1714551373722104,81441.0,51191.0,132632.0,0.14394038876233536,1.0,324250.0,34673.0,0.10693292212798766,"gemischt, nicht eindeutig",OK,,1.0,0.16132613723978412,0.0,28.0,2026-10-21,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,100 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-23,TXN,Texas Instruments,Information Technology,XLK,UNVOLLSTÄNDIG,Baseline erst 1 von 15 Handelstagen,272.62,0.006460681929925105,0.3477948589848942,0.002514704742245355,0.00394597718767975,0.9414709275365596,7024.0,3152.0,3872.0,1,False,7595.0,0.9248189598420014,UNAVAILABLE,0.0,0.8140495867768595,1.7912532157295111,0.4544581299999661,1289.0,1421.0,2710.0,0.3858200455580866,1.0,2508.0,1036.0,0.4130781499202552,überwiegend neu eröffnet,OK,,0.10964912280701754,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-23,UBER,Uber,Industrials,XLI,UNVOLLSTÄNDIG,Baseline erst 1 von 15 Handelstagen,69.42,-0.006724844666661234,-0.3725055671936035,0.0007060264677787309,-0.007430871134439965,1.0062391346669444,87583.0,65203.0,22380.0,1,False,103893.0,0.8430115599703542,UNAVAILABLE,0.0,2.913449508489723,2.68781059207724,1.0839489646620155,17947.0,7777.0,25724.0,0.2937099665460192,1.0,43145.0,13015.0,0.30165720245683164,überwiegend neu eröffnet,OK,,0.8486267238382199,0.10898134198632518,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,85 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-23,UNH,UnitedHealth Group,Health Care,XLV,UNVOLLSTÄNDIG,Baseline erst 1 von 15 Handelstagen,371.29,-0.01660662569959015,-1.2512903739911128,-0.001242479509515837,-0.015364146190074313,0.8214565743248565,37960.0,21093.0,16867.0,1,False,33887.0,1.120193584560451,UNAVAILABLE,100.0,1.2505484081342266,1.1769883078504433,1.0624985820106638,6275.0,7693.0,13968.0,0.3679662802950474,1.0,12780.0,7236.0,0.5661971830985916,überwiegend neu eröffnet,OK,,0.2942097026604069,0.0,0.0,20.0,2026-10-13,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-23,UNP,Union Pacific Corporation,Industrials,XLI,UNVOLLSTÄNDIG,Baseline erst 1 von 15 Handelstagen,275.53,0.0218818195688264,1.9111436168462312,0.0007060264677787309,0.02117579310104767,0.7756266377098594,1910.0,1318.0,592.0,1,False,3877.0,0.4926489553778695,UNAVAILABLE,0.0,2.2263513513513513,1.2141633352370074,1.8336506191045232,392.0,324.0,716.0,0.374869109947644,1.0,1041.0,402.0,0.3861671469740634,überwiegend neu eröffnet,OK,,0.1786743515850144,0.0,0.0,29.0,2026-10-22,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-23,UPS,United Parcel Service,Industrials,XLI,UNVOLLSTÄNDIG,Baseline erst 1 von 15 Handelstagen,95.82,-0.0005215682189373405,-0.030743266648718143,0.0007060264677787309,-0.0012275946867160714,0.9961934268712124,18675.0,13722.0,4953.0,1,False,20446.0,0.9133815905311552,UNAVAILABLE,0.0,2.770442156268928,1.3294975504158597,2.0838264466168805,4724.0,1231.0,5955.0,0.3188755020080321,1.0,10542.0,4402.0,0.41756782394232594,überwiegend neu eröffnet,OK,,0.3966989186112692,0.053784860557768925,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-23,USB,U.S. Bancorp,Financials,XLF,UNVOLLSTÄNDIG,Baseline erst 1 von 15 Handelstagen,58.48,-0.032428833078147035,-2.492622158638315,-0.004744494984543213,-0.027684338093603822,1.1055178692168657,2400.0,1902.0,498.0,1,False,14584.0,0.16456390565002743,UNAVAILABLE,0.0,3.819277108433735,2.241609246499222,1.7038103828302802,590.0,-148.0,442.0,0.18416666666666667,1.0,1406.0,252.0,0.17923186344238975,"gemischt, nicht eindeutig",OK,,0.0,0.0,0.0,22.0,2026-10-15,7.0,2026-09-30,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-23,V,Visa Inc.,Financials,XLF,UNVOLLSTÄNDIG,Baseline erst 1 von 15 Handelstagen,361.52,-0.0227868953341559,-1.9696501085912397,-0.004744494984543213,-0.018042400349612686,0.7728238691629657,12973.0,7213.0,5760.0,1,False,24469.0,0.5301810454043893,UNAVAILABLE,0.0,1.2522569444444445,1.3044829534752307,0.9599642073576717,1815.0,1580.0,3395.0,0.26169737146380945,1.0,4364.0,1546.0,0.3542621448212649,überwiegend neu eröffnet,OK,,0.26397800183318054,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-23,VZ,Verizon,Communication Services,XLC,UNVOLLSTÄNDIG,Baseline erst 1 von 15 Handelstagen,46.52,0.0015069803210079336,0.11012033839239334,-0.019084988596132724,0.020591968917140657,1.0669191846445425,25040.0,15643.0,9397.0,1,False,56849.0,0.44046509173424336,UNAVAILABLE,0.0,1.6646802170905608,1.2627368253462825,1.3183112931184633,4297.0,387.0,4684.0,0.18706070287539936,1.0,9326.0,2170.0,0.23268282221745656,"gemischt, nicht eindeutig",OK,,0.2315033240403174,0.0,0.0,27.0,2026-10-20,16.0,2026-10-09,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-23,WFC,Wells Fargo,Financials,XLF,UNVOLLSTÄNDIG,Baseline erst 1 von 15 Handelstagen,81.9,-0.05361683460179867,-3.8415742662904933,-0.004744494984543213,-0.048872339617255456,1.1146359131448678,58433.0,30956.0,27477.0,1,False,76920.0,0.759659386375455,UNAVAILABLE,0.0,1.1266149870801034,0.4876416663443314,2.310333724199406,20676.0,16864.0,37540.0,0.6424451936405798,1.0,33662.0,29545.0,0.8776959182460935,überwiegend neu eröffnet,OK,,0.03749034519636385,0.0,0.0,20.0,2026-10-13,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-23,WMT,Walmart,Consumer Staples,XLP,UNVOLLSTÄNDIG,Baseline erst 1 von 15 Handelstagen,110.53,0.003723186007917878,0.3017661411425875,0.006225612153685445,-0.0025024261457675667,0.7780363498109221,123483.0,98791.0,24692.0,1,False,138135.0,0.8939298512324899,UNAVAILABLE,0.0,4.00093147578163,3.7157927079065955,1.076736995384136,20192.0,5537.0,25729.0,0.20836066503081396,1.0,73995.0,19509.0,0.26365294952361645,"gemischt, nicht eindeutig",OK,,0.8720589229001959,0.19231029123589433,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,87 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-23,XOM,ExxonMobil,Energy,XLE,UNVOLLSTÄNDIG,Baseline erst 1 von 15 Handelstagen,161.23,0.018509140187977113,1.041499559260989,0.0095500188450246,0.008959121342952514,0.8592084034448599,41367.0,27061.0,14306.0,1,False,40158.0,1.0301060809801286,UNAVAILABLE,100.0,1.8915839507898784,1.609865470852018,1.1749950446410666,5987.0,5127.0,11114.0,0.2686682621413204,1.0,15865.0,3347.0,0.21096753860699655,"gemischt, nicht eindeutig",OK,,0.6700913961550583,0.20283643239836116,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,67 % des Top-Volumens verfällt innerhalb von 7 Tagen
