session,symbol,name,sector,sector_etf,data_status,data_issues,close,return_1d,price_z,sector_return_1d,excess_return_1d,stock_rel_volume_30d,option_volume,call_volume,put_volume,baseline_n,baseline_ok,baseline_median,option_volume_ratio,option_volume_z,option_volume_pctile,cp_ratio,cp_ratio_30d,cp_ratio_vs_30d,delta_oi_calls,delta_oi_puts,delta_oi_total,net_open_share_all,oi_volume_coverage,top_volume,top_delta_oi,top_open_share,oi_classification,oi_base_check,oi_consistency,short_dated_share,itm_call_share,expiring_today_share,days_to_earnings,next_earnings,days_to_ex_dividend,ex_dividend_date,structural_event,sector_elevated_share,market_elevated_share,is_elevated,is_candidate,exclusion_reason,boring_hints
2026-09-24,AAPL,Apple Inc.,Information Technology,XLK,UNVOLLSTÄNDIG,Baseline erst 2 von 15 Handelstagen,335.9200134277344,-0.0032638289175568325,-0.2360011011252582,-0.0032250928423984693,-3.873607515836319e-05,0.5753912526666299,796518.0,502819.0,293699.0,2,False,1167957.0,0.6819754494386352,UNAVAILABLE,0.0,1.7120214913908458,2.132507533180189,0.8028208410770413,47874.0,25153.0,73027.0,0.09168279938432025,1.0,512530.0,22378.0,0.04366183442920414,"gemischt, nicht eindeutig",OK,,1.0,0.033908259028739784,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,100 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-24,ABBV,AbbVie,Health Care,XLV,UNVOLLSTÄNDIG,Baseline erst 2 von 15 Handelstagen,265.1199951171875,0.00015093008506306127,0.012503597136506119,0.006338815438893031,-0.006187885353829969,0.787132622600627,4892.0,3358.0,1534.0,2,False,6874.5,0.7116153902101972,UNAVAILABLE,0.0,2.1890482398956976,2.21689284043051,0.9874398076321067,831.0,579.0,1410.0,0.28822567457072773,1.0,1854.0,337.0,0.18176914778856526,"gemischt, nicht eindeutig",OK,,0.45792880258899676,0.20442286947141317,0.0,UNAVAILABLE,UNAVAILABLE,21.0,2026-10-15,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-24,ABT,Abbott Laboratories,Health Care,XLV,UNVOLLSTÄNDIG,Baseline erst 2 von 15 Handelstagen,101.07,-0.023383881667048856,-1.9913609785740785,0.006338815438893031,-0.029722697105941887,0.7370372583299177,6881.0,5479.0,1402.0,2,False,8762.5,0.7852781740370899,UNAVAILABLE,50.0,3.9079885877318117,2.663252508361204,1.4673744136024633,3218.0,280.0,3498.0,0.5083563435547159,1.0,4531.0,2961.0,0.6534981240344295,überwiegend neu eröffnet,OK,,0.0,0.0,0.0,20.0,2026-10-14,21.0,2026-10-15,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-24,ACN,Accenture,Information Technology,XLK,UNVOLLSTÄNDIG,Baseline erst 2 von 15 Handelstagen,177.41,-0.03329339652471763,-1.197917070939944,-0.0032250928423984693,-0.030068303682319164,0.8878155925782316,6231.0,2996.0,3235.0,2,False,7087.5,0.8791534391534391,UNAVAILABLE,0.0,0.9261205564142194,0.783467539003523,1.182079040048212,150.0,342.0,492.0,0.07896003851709196,1.0,2724.0,569.0,0.2088839941262849,"gemischt, nicht eindeutig",OK,,0.2834067547723935,0.0,0.0,7.0,2026-10-01,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,Quartalszahlen am 2026-10-01 (in 7 Tagen)
2026-09-24,ADBE,Adobe Inc.,Information Technology,XLK,UNVOLLSTÄNDIG,Baseline erst 2 von 15 Handelstagen,238.93,-0.007312320510008297,-0.24018954883370355,-0.0032250928423984693,-0.004087227667609827,0.6735645302049085,28467.0,12944.0,15523.0,2,False,40903.5,0.6959551138655616,UNAVAILABLE,0.0,0.8338594343876828,1.1517399195139273,0.723999767881276,4213.0,478.0,4691.0,0.16478729757262794,1.0,9961.0,3537.0,0.3550848308402771,überwiegend neu eröffnet,OK,,0.24214436301576148,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-24,AMAT,Applied Materials,Information Technology,XLK,UNVOLLSTÄNDIG,Baseline erst 2 von 15 Handelstagen,474.25,-0.00027405219755127774,-0.008522657061031716,-0.0032250928423984693,0.0029510406448471915,0.5809872075266953,23892.0,12518.0,11374.0,2,False,33335.0,0.7167241637918104,UNAVAILABLE,0.0,1.1005802707930368,1.2003300330033004,0.916898053478939,2793.0,2743.0,5536.0,0.23170935878118198,1.0,5332.0,466.0,0.08739684921230308,"gemischt, nicht eindeutig",OK,,0.7199924981245311,0.06264066016504126,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,72 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-24,AMD,Advanced Micro Devices,Information Technology,XLK,UNVOLLSTÄNDIG,Baseline erst 2 von 15 Handelstagen,629.26,0.023836278286395896,0.6704321042707897,-0.0032250928423984693,0.027061371128794365,1.2364800904323945,579612.0,327717.0,251895.0,2,False,525108.0,1.1037957905802236,UNAVAILABLE,50.0,1.3010063717024951,1.0052775688050621,1.2941762674053847,41829.0,51936.0,93765.0,0.16177201300180122,1.0,136582.0,8692.0,0.06363942540012593,"gemischt, nicht eindeutig",OK,,1.0,0.31775783046082207,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,100 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-24,AMGN,Amgen,Health Care,XLV,UNVOLLSTÄNDIG,Baseline erst 2 von 15 Handelstagen,406.04,-0.00012311639868367585,-0.004595220385413915,0.006338815438893031,-0.0064619318375767065,0.8563532931547833,3665.0,1785.0,1880.0,2,False,8887.0,0.4124001350286936,UNAVAILABLE,0.0,0.949468085106383,2.7308984047019313,0.3476760920404926,588.0,97.0,685.0,0.1869031377899045,1.0,1729.0,323.0,0.18681318681318682,"gemischt, nicht eindeutig",OK,,0.1474840948525159,0.108155002891845,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-24,AMT,American Tower,Real Estate,XLRE,UNVOLLSTÄNDIG,Baseline erst 2 von 15 Handelstagen,167.26,-0.02061130579960868,-1.5660865037509162,-0.004541076147611678,-0.016070229651997003,1.2095273952183223,1962.0,1041.0,921.0,2,False,1234.0,1.5899513776337115,UNAVAILABLE,100.0,1.1302931596091206,0.8001458789204959,1.4126088621915263,431.0,339.0,770.0,0.3924566768603466,1.0,1278.0,490.0,0.38341158059467917,überwiegend neu eröffnet,OK,,0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,6.0,2026-09-30,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-24,AMZN,Amazon,Consumer Discretionary,XLY,UNVOLLSTÄNDIG,Baseline erst 2 von 15 Handelstagen,249.38,0.0004412714151473818,0.024993510266178697,-0.002982393371025016,0.003423664786172398,0.9646268234353886,697710.0,525994.0,171716.0,2,False,782524.0,0.8916148258711554,UNAVAILABLE,50.0,3.0631624309907055,2.3201760806152216,1.3202284329120713,106329.0,32896.0,139225.0,0.1995456565048516,1.0,279620.0,54572.0,0.19516486660467777,"gemischt, nicht eindeutig",OK,,0.6302374651312496,0.0928080967026679,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,63 % des Top-Volumens verfällt innerhalb von 7 Tagen
