Date,Open,High,Low,Close,Adj Close,Volume,Provisional
2025-09-25,45.165000915527344,45.619998931884766,45.040000915527344,45.57500076293945,44.31159210205078,31887200,False
2025-09-26,45.650001525878906,46.45500183105469,45.63999938964844,45.994998931884766,44.719947814941406,40161600,False
2025-09-29,45.67499923706055,45.7400016784668,44.915000915527344,45.150001525878906,43.898372650146484,37674400,False
2025-09-30,44.755001068115234,44.849998474121094,44.31999969482422,44.66999816894531,43.431678771972656,47544800,False
2025-10-01,44.45000076293945,44.81999969482422,44.400001525878906,44.66999816894531,43.431678771972656,27661200,False
2025-10-02,44.56999969482422,44.96500015258789,44.17499923706055,44.220001220703125,42.99415588378906,31793600,False
2025-10-03,44.44499969482422,44.71500015258789,44.38999938964844,44.45500183105469,43.22264099121094,24048000,False
2025-10-06,44.73500061035156,44.93000030517578,44.494998931884766,44.67499923706055,43.43653869628906,21488400,False
2025-10-07,44.6349983215332,44.779998779296875,43.95500183105469,44.744998931884766,43.504600524902344,25324000,False
2025-10-08,44.744998931884766,44.744998931884766,44.150001525878906,44.48500061035156,43.251808166503906,20024200,False
2025-10-09,44.58000183105469,44.959999084472656,43.834999084472656,43.880001068115234,42.6635856628418,23397800,False
2025-10-10,43.55500030517578,43.775001525878906,42.595001220703125,42.61000061035156,41.42878723144531,44892200,False
2025-10-13,42.935001373291016,43.244998931884766,42.79499816894531,43.189998626708984,41.992706298828125,22889600,False
2025-10-14,42.57500076293945,43.43000030517578,42.52000045776367,43.185001373291016,41.98784637451172,25084600,False
2025-10-15,43.459999084472656,43.70500183105469,42.84000015258789,43.15999984741211,41.963539123535156,24267000,False
2025-10-16,43.23500061035156,43.3650016784668,42.349998474121094,42.63999938964844,41.45795440673828,29193800,False
2025-10-17,42.81999969482422,43.08000183105469,42.64500045776367,42.9900016784668,41.79825210571289,24071800,False
2025-10-20,43.064998626708984,43.54499816894531,43.064998626708984,43.44499969482422,42.240638732910156,25352400,False
2025-10-21,43.564998626708984,43.665000915527344,43.125,43.345001220703125,42.14341354370117,25885200,False
2025-10-22,43.6349983215332,44.09000015258789,43.27000045776367,43.900001525878906,42.68302536010742,32814000,False
2025-10-23,44.685001373291016,44.779998779296875,44.21500015258789,44.48500061035156,43.251808166503906,47308800,False
2025-10-24,44.685001373291016,44.70000076293945,44.005001068115234,44.03499984741211,42.81428146362305,21191000,False
2025-10-27,44.17499923706055,44.31999969482422,43.94499969482422,44.13999938964844,42.9163703918457,19597200,False
2025-10-28,43.974998474121094,44.1150016784668,43.654998779296875,43.68000030517578,42.46912384033203,22474600,False
2025-10-29,43.72999954223633,44.22999954223633,43.63999938964844,44.005001068115234,42.78511428833008,26807800,False
2025-10-30,43.9900016784668,44.310001373291016,43.685001373291016,43.744998931884766,42.53232192993164,20663400,False
2025-10-31,43.849998474121094,44.314998626708984,43.65999984741211,44.064998626708984,42.843448638916016,26985400,False
2025-11-03,44.07500076293945,44.189998626708984,43.564998626708984,44.06999969482422,42.84831237792969,22232000,False
2025-11-04,43.529998779296875,43.71500015258789,43.185001373291016,43.595001220703125,42.38648223876953,29477600,False
2025-11-05,43.599998474121094,44.19499969482422,43.54499816894531,43.709999084472656,42.498294830322266,23857200,False
2025-11-06,43.775001525878906,44.54999923706055,43.775001525878906,44.1349983215332,42.91151428222656,32154800,False
2025-11-07,44.290000915527344,44.875,44.16999816894531,44.77000045776367,43.528907775878906,35458400,False
2025-11-10,44.8849983215332,45.279998779296875,44.30500030517578,45.17499923706055,43.92267990112305,31264600,False
2025-11-11,45.44499969482422,46.084999084472656,45.40999984741211,45.76499938964844,44.49632263183594,38752800,False
2025-11-12,45.45500183105469,45.665000915527344,45.060001373291016,45.125,43.87406921386719,29863200,False
2025-11-13,45.27000045776367,45.650001525878906,45.040000915527344,45.2400016784668,43.98588180541992,32243800,False
2025-11-14,45.47999954223633,46.11000061035156,44.90999984741211,46.0099983215332,44.73453140258789,34179400,False
2025-11-17,45.95500183105469,45.970001220703125,44.9900016784668,45.16999816894531,43.917816162109375,37447400,False
2025-11-18,44.974998474121094,45.650001525878906,44.849998474121094,45.529998779296875,44.26784133911133,34839400,False
2025-11-19,44.724998474121094,45.084999084472656,44.40999984741211,44.939998626708984,43.69419860839844,41062800,False
2025-11-20,45.16999816894531,45.78499984741211,44.39500045776367,44.43000030517578,43.198333740234375,41630000,False
2025-11-21,44.505001068115234,44.904998779296875,44.03499984741211,44.709999084472656,43.4705696105957,39317200,False
2025-11-24,44.65999984741211,44.724998474121094,43.89500045776367,44.584999084472656,43.349037170410156,33681800,False
2025-11-25,44.23500061035156,44.47999954223633,43.939998626708984,44.30500030517578,43.07679748535156,29299000,False
2025-11-26,44.29499816894531,44.959999084472656,44.255001068115234,44.63999938964844,43.40251159667969,26611000,False
2025-11-28,44.665000915527344,45.41999816894531,44.599998474121094,45.224998474121094,43.971290588378906,16666600,False
2025-12-01,45.290000915527344,45.90999984741211,45.255001068115234,45.65999984741211,44.39423370361328,31150000,False
2025-12-02,45.59000015258789,45.59000015258789,44.845001220703125,45.06999969482422,43.820587158203125,33305000,False
2025-12-03,45.375,45.994998931884766,45.310001373291016,45.915000915527344,44.64216613769531,30174000,False
2025-12-04,45.88999938964844,46.185001373291016,45.755001068115234,46.11000061035156,44.831764221191406,23799600,False
