Date,Open,High,Low,Close,Adj Close,Volume,Provisional
2025-09-25,489.5799865722656,490.739990234375,484.05999755859375,484.3399963378906,472.14013671875,1205700,False
2025-09-26,487.9100036621094,490.75,484.57000732421875,487.44000244140625,475.1620788574219,913900,False
2025-09-29,497.0,498.989990234375,489.2200012207031,491.9800109863281,479.5877380371094,1391100,False
2025-09-30,492.5799865722656,499.8900146484375,491.1400146484375,499.2099914550781,486.6355895996094,1312700,False
2025-10-01,496.1700134277344,504.07000732421875,495.0,499.0,486.430908203125,1187000,False
2025-10-02,499.239990234375,503.6000061035156,497.010009765625,499.3599853515625,486.78179931640625,915500,False
2025-10-03,499.4200134277344,506.80999755859375,499.25,504.489990234375,491.7825927734375,1006500,False
2025-10-06,506.6300048828125,515.4299926757812,506.6300048828125,514.239990234375,501.2870178222656,1389700,False
2025-10-07,514.2000122070312,515.97998046875,509.1400146484375,511.07000732421875,498.1968994140625,922400,False
2025-10-08,515.25,516.0,511.2200012207031,514.02001953125,501.07257080078125,798400,False
2025-10-09,513.8900146484375,515.1900024414062,503.80999755859375,507.760009765625,494.97027587890625,1186000,False
2025-10-10,508.8299865722656,513.4500122070312,500.5400085449219,505.04998779296875,492.3285217285156,1313800,False
2025-10-13,502.29998779296875,507.42999267578125,500.0,503.8299865722656,491.13922119140625,926700,False
2025-10-14,501.25,507.0,499.0,505.17999267578125,492.4552307128906,1078000,False
2025-10-15,503.0,505.0,485.4800109863281,499.4100036621094,486.83056640625,1678500,False
2025-10-16,500.739990234375,501.30999755859375,492.0,493.25,480.8257141113281,1099700,False
2025-10-17,490.4800109863281,496.67999267578125,488.1000061035156,495.1499938964844,482.6778869628906,1915500,False
2025-10-20,496.42999267578125,505.8999938964844,496.42999267578125,505.8999938964844,493.1571044921875,1433300,False
2025-10-21,482.7099914550781,506.6000061035156,482.7099914550781,489.5,477.170166015625,2870000,False
2025-10-22,491.4700012207031,492.4100036621094,482.5400085449219,487.1400146484375,474.8696594238281,1725700,False
2025-10-23,488.1199951171875,493.9800109863281,486.5199890136719,488.04998779296875,475.7566833496094,1445700,False
2025-10-24,490.2799987792969,491.82000732421875,484.0799865722656,485.4100036621094,473.1831970214844,1368400,False
2025-10-27,484.0799865722656,487.30999755859375,479.8699951171875,486.9100036621094,474.6454162597656,1423200,False
2025-10-28,486.3699951171875,489.3999938964844,483.6199951171875,485.7699890136719,473.53411865234375,1220600,False
2025-10-29,485.0,488.82000732421875,483.6700134277344,485.3299865722656,473.1051940917969,971500,False
2025-10-30,485.57000732421875,494.4599914550781,485.5,489.7200012207031,477.3846130371094,1081000,False
2025-10-31,489.0,493.6099853515625,486.04998779296875,491.8800048828125,479.4902648925781,1185000,False
2025-11-03,491.0,491.510009765625,484.75,487.94000244140625,475.64947509765625,846600,False
2025-11-04,484.4599914550781,488.5,481.0,484.9800109863281,472.7640075683594,1169300,False
2025-11-05,483.0199890136719,485.8500061035156,473.1400146484375,473.1400146484375,461.2222900390625,1708000,False
2025-11-06,473.1099853515625,474.17999267578125,466.1099853515625,468.9200134277344,457.1086120605469,1093600,False
2025-11-07,468.8999938964844,469.4100036621094,456.20001220703125,458.3500061035156,446.8048400878906,2514500,False
2025-11-10,456.0,457.1000061035156,448.4800109863281,452.1000061035156,440.7122497558594,1630100,False
2025-11-11,451.7699890136719,461.7699890136719,451.0,457.07000732421875,445.55706787109375,1322100,False
2025-11-12,456.1400146484375,459.7699890136719,455.2200012207031,457.0400085449219,445.5278015136719,935400,False
2025-11-13,458.010009765625,460.9100036621094,455.1000061035156,455.8500061035156,444.3677978515625,819600,False
2025-11-14,455.8500061035156,466.3900146484375,454.0,465.7699890136719,454.03790283203125,1177300,False
2025-11-17,467.2799987792969,471.6000061035156,464.7200012207031,470.7799987792969,458.9217224121094,1822400,False
2025-11-18,475.2200012207031,485.0,471.20001220703125,474.7200012207031,462.7624816894531,1242100,False
2025-11-19,472.0,472.4200134277344,468.29998779296875,469.9100036621094,458.0736389160156,861300,False
2025-11-20,473.8800048828125,477.42999267578125,465.0199890136719,468.260009765625,456.4652099609375,1044900,False
2025-11-21,468.6000061035156,469.3999938964844,459.9599914550781,460.7799987792969,449.1736145019531,1575300,False
2025-11-24,459.42999267578125,461.19000244140625,450.05999755859375,451.05999755859375,439.698486328125,1411200,False
2025-11-25,451.05999755859375,454.0299987792969,448.4800109863281,452.4100036621094,441.014404296875,1615900,False
2025-11-26,453.29998779296875,457.260009765625,452.9800109863281,454.1600036621094,442.7203369140625,1299800,False
2025-11-28,454.5400085449219,457.8599853515625,452.6099853515625,457.8599853515625,446.3271484375,748000,False
2025-12-01,453.2799987792969,454.0899963378906,438.5,439.19000244140625,431.37786865234375,1659200,False
2025-12-02,440.9800109863281,442.75,437.25,441.82000732421875,433.9610900878906,1535600,False
2025-12-03,443.4100036621094,448.4700012207031,439.04998779296875,446.79998779296875,438.8525085449219,1751500,False
