Date,Open,High,Low,Close,Adj Close,Volume,Provisional
2025-09-24,103.38999938964844,104.06999969482422,101.62000274658203,101.6500015258789,99.5441665649414,12272400,False
2025-09-25,101.02999877929688,102.26000213623047,100.1500015258789,102.11000061035156,99.99462890625,11232900,False
2025-09-26,102.51000213623047,104.31999969482422,102.51000213623047,103.41999816894531,101.2774887084961,11296300,False
2025-09-29,104.1500015258789,104.38999938964844,102.87999725341797,103.16000366210938,101.02288818359375,10748700,False
2025-09-30,103.0999984741211,103.62000274658203,99.13999938964844,101.5,99.39726257324219,17789100,False
2025-10-01,100.94000244140625,101.13999938964844,98.62000274658203,98.70999908447266,96.6650619506836,13793300,False
2025-10-02,99.08000183105469,99.44999694824219,96.69999694824219,97.33999633789062,95.32344055175781,14511900,False
2025-10-03,97.33999633789062,98.58000183105469,97.30000305175781,97.73999786376953,95.71515655517578,13863600,False
2025-10-06,99.19999694824219,100.05999755859375,97.04000091552734,98.05000305175781,96.01873779296875,10398000,False
2025-10-07,98.44999694824219,98.86000061035156,96.68000030517578,97.80000305175781,95.77391815185547,8519400,False
2025-10-08,98.19000244140625,98.19000244140625,96.58999633789062,96.69999694824219,94.69670867919922,8496000,False
2025-10-09,97.0199966430664,97.30000305175781,95.45999908447266,95.91999816894531,93.93286895751953,11300600,False
2025-10-10,96.19999694824219,97.9000015258789,93.66000366210938,93.93000030517578,91.98409271240234,18619500,False
2025-10-13,95.56999969482422,96.95999908447266,95.41000366210938,96.0999984741211,94.10913848876953,18463600,False
2025-10-14,95.37000274658203,101.22000122070312,95.04000091552734,99.83999633789062,97.77165985107422,33164600,False
2025-10-15,101.19000244140625,102.1500015258789,98.83999633789062,99.77999877929688,97.71289825439453,15730100,False
2025-10-16,100.20999908447266,100.69999694824219,95.23999786376953,96.26000213623047,94.26582336425781,20534000,False
2025-10-17,96.20999908447266,98.01000213623047,95.27999877929688,97.06999969482422,95.05903625488281,14007800,False
2025-10-20,97.47000122070312,99.5999984741211,97.12000274658203,99.30000305175781,97.24285125732422,11302700,False
2025-10-21,98.93000030517578,99.4000015258789,97.97000122070312,98.25,96.21459197998047,9150100,False
2025-10-22,98.19000244140625,98.4800033569336,95.0,96.30000305175781,94.30499267578125,14369200,False
2025-10-23,96.81999969482422,97.52999877929688,96.30000305175781,96.69000244140625,94.68690490722656,8189100,False
2025-10-24,97.38999938964844,99.51000213623047,97.3499984741211,98.77999877929688,96.7336196899414,11870700,False
