Date,Open,High,Low,Close,Adj Close,Volume,Provisional
2025-09-24,152.0500030517578,153.6300048828125,151.7899932861328,152.4199981689453,148.0658721923828,6483300,False
2025-09-25,153.22999572753906,153.8800048828125,151.77999877929688,152.14999389648438,147.8035888671875,7511400,False
2025-09-26,152.22999572753906,152.67999267578125,151.52999877929688,152.5,148.1436004638672,5721100,False
2025-09-29,152.4199981689453,153.72000122070312,151.7899932861328,153.52999877929688,149.14414978027344,8139700,False
2025-09-30,153.4600067138672,154.3800048828125,152.83999633789062,153.64999389648438,149.26071166992188,7762600,False
2025-10-01,153.6999969482422,153.88999938964844,151.41000366210938,153.17999267578125,148.80413818359375,7566000,False
2025-10-02,152.72000122070312,152.8000030517578,151.6300048828125,152.0500030517578,147.70643615722656,6892100,False
2025-10-03,152.0,153.42999267578125,152.0,152.27000427246094,147.920166015625,5212600,False
2025-10-06,151.5,152.32000732421875,150.39999389648438,150.41000366210938,146.11329650878906,6737000,False
2025-10-07,150.75999450683594,153.1699981689453,150.0500030517578,152.5399932861328,148.18243408203125,6844400,False
2025-10-08,152.7899932861328,152.7899932861328,150.6300048828125,150.69000244140625,146.3852996826172,5254700,False
2025-10-09,150.74000549316406,150.8699951171875,149.5800018310547,150.5800018310547,146.2784423828125,6134500,False
2025-10-10,150.94000244140625,151.50999450683594,149.4499969482422,149.69000244140625,145.41384887695312,7374000,False
2025-10-13,149.0,149.42999267578125,146.97000122070312,147.49000549316406,143.27671813964844,7511100,False
2025-10-14,147.57000732421875,149.25,147.0800018310547,149.16000366210938,144.89898681640625,8585300,False
2025-10-15,148.52999877929688,149.41000366210938,147.27000427246094,147.4199981689453,143.2086944580078,10003100,False
2025-10-16,148.00999450683594,150.39999389648438,147.9199981689453,149.60000610351562,145.32643127441406,8809700,False
2025-10-17,150.57000732421875,152.02999877929688,150.42999267578125,151.39999389648438,147.07501220703125,8612900,False
2025-10-20,151.58999633789062,152.38999938964844,151.3000030517578,151.9600067138672,147.6190185546875,5601300,False
2025-10-21,151.9600067138672,152.27999877929688,150.8699951171875,151.6199951171875,147.28871154785156,6013400,False
2025-10-22,151.3000030517578,153.4600067138672,150.7899932861328,152.1999969482422,147.85214233398438,6394400,False
2025-10-23,152.35000610351562,153.3000030517578,150.5800018310547,152.2100067138672,147.8618927001953,8205400,False
2025-10-24,156.39999389648438,157.39999389648438,151.52999877929688,152.49000549316406,149.16976928710938,11968500,False
2025-10-27,151.61000061035156,151.75999450683594,150.1300048828125,151.74000549316406,148.43609619140625,7775300,False
2025-10-28,151.1199951171875,153.1699981689453,150.6199951171875,151.3699951171875,148.07412719726562,5819300,False
2025-10-29,150.66000366210938,150.97000122070312,148.47000122070312,148.77000427246094,145.53074645996094,7405500,False
2025-10-30,149.47000122070312,150.8000030517578,149.33999633789062,149.5800018310547,146.3231201171875,6760700,False
2025-10-31,148.7100067138672,151.10000610351562,148.52999877929688,150.3699951171875,147.0959014892578,7930300,False
2025-11-03,150.10000610351562,150.22000122070312,147.77000427246094,148.02000427246094,144.79708862304688,8946400,False
2025-11-04,148.60000610351562,149.5,146.25,147.1699981689453,143.96559143066406,9295400,False
2025-11-05,146.8699951171875,147.4199981689453,145.64999389648438,145.7899932861328,142.61563110351562,11199900,False
2025-11-06,145.8800048828125,146.67999267578125,144.4600067138672,146.1300048828125,142.9482421875,10024500,False
2025-11-07,146.9499969482422,147.94000244140625,146.0,146.97999572753906,143.77972412109375,8500100,False
2025-11-10,146.3800048828125,146.6199951171875,144.08999633789062,145.5,142.3319549560547,10208100,False
2025-11-11,145.9600067138672,148.64999389648438,145.6699981689453,148.5399932861328,145.30575561523438,7332500,False
2025-11-12,148.52999877929688,149.14999389648438,147.50999450683594,148.00999450683594,144.78729248046875,7851100,False
2025-11-13,148.17999267578125,149.0,147.63999938964844,147.9600067138672,144.73838806152344,7566800,False
2025-11-14,149.10000610351562,149.3800048828125,147.61000061035156,147.6699981689453,144.45469665527344,9150800,False
2025-11-17,147.75,147.97999572753906,145.00999450683594,145.82000732421875,142.64498901367188,9902300,False
2025-11-18,146.3300018310547,147.38999938964844,145.50999450683594,146.99000549316406,143.78952026367188,10735200,False
2025-11-19,146.9600067138672,147.5399932861328,145.86000061035156,146.99000549316406,143.78952026367188,6367000,False
2025-11-20,146.63999938964844,148.66000366210938,146.1300048828125,148.19000244140625,144.96337890625,9021300,False
2025-11-21,148.3800048828125,151.5,148.3000030517578,150.9199981689453,147.63394165039062,12018000,False
2025-11-24,150.10000610351562,150.41000366210938,146.5399932861328,146.97999572753906,143.77972412109375,13846900,False
2025-11-25,147.32000732421875,148.64999389648438,147.22000122070312,148.49000549316406,145.25685119628906,10477700,False
2025-11-26,147.9199981689453,148.97000122070312,147.61000061035156,148.25,145.02207946777344,9238500,False
2025-11-28,147.8000030517578,148.7100067138672,147.17999267578125,148.16000366210938,144.9340362548828,4707200,False
2025-12-01,148.10000610351562,148.88999938964844,147.35000610351562,147.44000244140625,144.22972106933594,8240700,False
2025-12-02,145.2899932861328,146.19000244140625,142.50999450683594,145.86000061035156,142.68411254882812,16376800,False
2025-12-03,145.9199981689453,148.2899932861328,145.86000061035156,146.7100067138672,143.51560974121094,9125300,False
2025-12-04,146.6699981689453,147.4199981689453,144.5,145.36000061035156,142.19500732421875,10479300,False
2025-12-05,145.16000366210938,145.6300048828125,143.25,143.4499969482422,140.3265838623047,12791700,False
2025-12-08,142.91000366210938,142.91000366210938,138.13999938964844,138.33999633789062,135.32785034179688,17507500,False
2025-12-09,139.19000244140625,140.8800048828125,139.0,139.6300048828125,136.5897674560547,10375700,False
2025-12-10,139.64999389648438,141.27999877929688,139.5399932861328,139.82000732421875,136.77561950683594,13650400,False
2025-12-11,141.0,141.83999633789062,140.36000061035156,140.75999450683594,137.6951446533203,11798000,False
2025-12-12,141.0,143.11000061035156,140.83999633789062,142.83999633789062,139.72987365722656,10268800,False
2025-12-15,143.27000427246094,145.32000732421875,143.1999969482422,145.1300048828125,141.9700164794922,13877700,False
2025-12-16,146.10000610351562,146.5399932861328,144.64999389648438,145.2100067138672,142.04827880859375,10251700,False
2025-12-17,146.69000244140625,148.4499969482422,146.4499969482422,147.80999755859375,144.59164428710938,9833300,False
2025-12-18,146.6199951171875,147.5,145.35000610351562,145.52000427246094,142.3515167236328,12239900,False
2025-12-19,145.50999450683594,146.0500030517578,143.94000244140625,144.4600067138672,141.31460571289062,19345600,False
2025-12-22,143.7100067138672,144.39999389648438,142.4199981689453,142.69000244140625,139.58314514160156,11731400,False
2025-12-23,142.49000549316406,143.72999572753906,142.0800018310547,143.17999267578125,140.06246948242188,9541600,False
2025-12-24,142.89999389648438,144.74000549316406,142.8300018310547,144.49000549316406,141.3439483642578,3259200,False
2025-12-26,144.30999755859375,145.63999938964844,144.30999755859375,144.74000549316406,141.58851623535156,4711500,False
2025-12-29,144.8000030517578,145.07000732421875,143.9499969482422,144.57000732421875,141.42221069335938,7662100,False
2025-12-30,144.2899932861328,144.4600067138672,143.57000732421875,144.0500030517578,140.9135284423828,6006400,False
2025-12-31,144.0,144.13999938964844,143.22999572753906,143.30999755859375,140.18963623046875,5293200,False
2026-01-02,143.11000061035156,143.33999633789062,141.24000549316406,141.7899932861328,138.70274353027344,8946100,False
2026-01-05,141.10000610351562,141.35000610351562,139.60000610351562,140.3699951171875,137.3136444091797,12297300,False
2026-01-06,140.38999938964844,141.4199981689453,139.50999450683594,139.91000366210938,136.86366271972656,10421800,False
2026-01-07,139.8000030517578,139.8000030517578,137.6199951171875,138.0399932861328,135.0343780517578,14369100,False
2026-01-08,137.88999938964844,141.77999877929688,137.82000732421875,141.52999877929688,138.44839477539062,9297100,False
2026-01-09,141.6999969482422,142.3300018310547,140.8300018310547,141.8699951171875,138.78099060058594,9528500,False
2026-01-12,142.27999877929688,143.8800048828125,141.7100067138672,143.4600067138672,140.3363800048828,12812000,False
2026-01-13,144.0,144.33999633789062,142.97000122070312,144.24000549316406,141.09939575195312,15549200,False
2026-01-14,144.67999267578125,146.89999389648438,144.3699951171875,146.35000610351562,143.1634521484375,13475000,False
2026-01-15,145.67999267578125,146.35000610351562,144.35000610351562,144.6300048828125,141.48089599609375,10102800,False
2026-01-16,143.75999450683594,144.72999572753906,143.66000366210938,144.52999877929688,141.38307189941406,11729300,False
2026-01-20,144.4600067138672,147.0,144.1199951171875,147.0,143.79930114746094,12901400,False
2026-01-21,147.05999755859375,147.3699951171875,144.97000122070312,146.05999755859375,142.8797607421875,14126800,False
2026-01-22,148.0800018310547,150.91000366210938,147.5,149.92999267578125,146.6654815673828,18501900,False
2026-01-23,150.83999633789062,151.64999389648438,149.8000030517578,150.14999389648438,147.92355346679688,14562600,False
2026-01-26,150.1199951171875,150.8800048828125,148.52000427246094,149.49000549316406,147.27334594726562,12655700,False
2026-01-27,148.07000732421875,149.63999938964844,147.92999267578125,148.33999633789062,146.14039611816406,9546000,False
2026-01-28,148.0,148.7100067138672,146.7899932861328,147.33999633789062,145.15521240234375,7465800,False
2026-01-29,147.2899932861328,150.1300048828125,147.11000061035156,149.89999389648438,147.67726135253906,11035600,False
2026-01-30,150.42999267578125,151.97000122070312,149.14999389648438,151.77000427246094,149.51954650878906,12651400,False
2026-02-02,152.4199981689453,153.72999572753906,151.25,153.19000244140625,150.91848754882812,10554900,False
2026-02-03,152.58999633789062,156.52999877929688,152.1999969482422,155.32000732421875,153.01690673828125,12424700,False
2026-02-04,156.1300048828125,158.3699951171875,155.75999450683594,156.8699951171875,154.54391479492188,12178500,False
2026-02-05,158.83999633789062,159.64999389648438,156.1199951171875,158.61000061035156,156.25811767578125,13077700,False
2026-02-06,158.24000549316406,159.99000549316406,158.00999450683594,159.1699981689453,156.809814453125,10441700,False
2026-02-09,158.75999450683594,159.27999877929688,156.02000427246094,157.3300018310547,154.99710083007812,11439900,False
2026-02-10,157.52999877929688,160.14999389648438,156.72000122070312,159.0800018310547,156.72116088867188,9910100,False
2026-02-11,158.63999938964844,161.13999938964844,158.19000244140625,160.0,157.6275177001953,10217300,False
2026-02-12,160.02000427246094,163.13999938964844,159.64999389648438,161.2100067138672,158.81956481933594,13512900,False
2026-02-13,161.74000549316406,162.57000732421875,159.7100067138672,160.07000732421875,157.6964874267578,13998900,False
2026-02-17,159.9499969482422,162.1699981689453,158.8800048828125,159.5500030517578,157.18417358398438,13319100,False
2026-02-18,158.97999572753906,158.97999572753906,155.77000427246094,156.86000061035156,154.53407287597656,14434300,False
2026-02-19,156.8300018310547,159.9600067138672,156.8300018310547,158.55999755859375,156.2088623046875,10724600,False
2026-02-20,159.1300048828125,161.05999755859375,158.16000366210938,160.77999877929688,158.39593505859375,11508100,False
2026-02-23,160.32000732421875,165.36000061035156,160.3000030517578,165.1699981689453,162.72084045410156,14772400,False
2026-02-24,164.89999389648438,166.8699951171875,163.94000244140625,165.27999877929688,162.8292236328125,9709500,False
