session,symbol,name,sector,sector_etf,data_status,data_issues,close,return_1d,price_z,sector_return_1d,excess_return_1d,stock_rel_volume_30d,option_volume,call_volume,put_volume,baseline_n,baseline_ok,baseline_median,option_volume_ratio,option_volume_z,option_volume_pctile,cp_ratio,cp_ratio_30d,cp_ratio_vs_30d,delta_oi_calls,delta_oi_puts,delta_oi_total,net_open_share_all,oi_volume_coverage,top_volume,top_delta_oi,top_open_share,oi_classification,oi_base_check,oi_consistency,short_dated_share,itm_call_share,expiring_today_share,days_to_earnings,next_earnings,days_to_ex_dividend,ex_dividend_date,structural_event,sector_elevated_share,market_elevated_share,is_elevated,is_candidate,exclusion_reason,boring_hints
2026-09-22,ANET,Arista Networks,Information Technology,XLK,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,205.19,-0.0011196483837768723,-0.03859205428109096,0.007287625619729399,-0.008407274003506271,0.7947424982778444,14551.0,9595.0,4956.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.9360371267150929,UNAVAILABLE,UNAVAILABLE,1031.0,783.0,1814.0,0.1246649714796234,1.0,5768.0,-318.0,-0.05513176144244106,"gemischt, nicht eindeutig",nicht prüfbar,,0.4103675450762829,0.21619278779472953,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,AVGO,Broadcom,Information Technology,XLK,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,364.54,0.005183908671776871,0.23913824948383297,0.007287625619729399,-0.0021037169479525275,0.8217758885754811,314729.0,246716.0,68013.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,3.6274829811947717,UNAVAILABLE,UNAVAILABLE,59168.0,16782.0,75950.0,0.2413187218209952,1.0,107244.0,20830.0,0.19422998023199434,"gemischt, nicht eindeutig",nicht prüfbar,,0.7861325575323561,0.0726660698966842,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,79 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-22,AXP,American Express,Financials,XLF,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,305.07,-0.027169222352075306,-2.2946073260078603,-0.019678023181621263,-0.007491199170454044,1.9805056092442417,14459.0,4825.0,9634.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.5008303923603903,UNAVAILABLE,UNAVAILABLE,899.0,4828.0,5727.0,0.3960854830901169,1.0,5715.0,2351.0,0.41137357830271215,überwiegend neu eröffnet,nicht prüfbar,,0.5837270341207349,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,BA,Boeing,Industrials,XLI,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,197.72,-0.017051921454442343,-1.1263975242638629,0.001706108246559701,-0.018758029701002044,1.428374424409624,78821.0,59295.0,19526.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,3.036720270408686,UNAVAILABLE,UNAVAILABLE,16716.0,6917.0,23633.0,0.2998312632420294,1.0,32823.0,8544.0,0.26030527374097434,"gemischt, nicht eindeutig",nicht prüfbar,,0.8513846997532218,0.05526612436401304,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,85 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-22,BAC,Bank of America,Financials,XLF,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,56.2,-0.030365754180009197,-2.012619958579457,-0.019678023181621263,-0.010687730998387934,1.3211038365672263,289807.0,159066.0,130741.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.2166497120260669,UNAVAILABLE,UNAVAILABLE,12474.0,56803.0,69277.0,0.23904529566228558,1.0,194339.0,37962.0,0.19533907244557192,"gemischt, nicht eindeutig",nicht prüfbar,,0.5048857923525386,0.0,0.0,22.0,2026-10-14,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,BKNG,Booking Holdings,Consumer Discretionary,XLY,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,164.22,-0.025516283903653014,-1.1758884923750819,0.0008909974166924073,-0.02640728132034542,2.2777389975852937,32290.0,21101.0,11189.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.8858700509428903,UNAVAILABLE,UNAVAILABLE,-2378.0,2177.0,-201.0,-0.006224837410963147,1.0,16185.0,3520.0,0.21748532591906086,"gemischt, nicht eindeutig",nicht prüfbar,,0.3430954587581094,0.2190917516218721,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,BLK,BlackRock,Financials,XLF,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,1066.66,-0.02165520385619779,-1.4885647418592192,-0.019678023181621263,-0.0019771806745765286,0.8963407627301239,750.0,408.0,342.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.1929824561403508,UNAVAILABLE,UNAVAILABLE,-164.0,-236.0,-400.0,-0.5333333333333333,1.0,492.0,318.0,0.6463414634146342,überwiegend neu eröffnet,nicht prüfbar,,0.022357723577235773,0.0,0.0,22.0,2026-10-14,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,BMY,Bristol Myers Squibb,Health Care,XLV,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,62.25,-0.005908638425357271,-0.5777153880314154,0.005206825168723617,-0.011115463594080888,1.4780379261831025,9193.0,7127.0,2066.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,3.4496611810261375,UNAVAILABLE,UNAVAILABLE,8185.0,1460.0,9645.0,1.0491678450995323,1.0,5514.0,3654.0,0.6626768226332971,überwiegend neu eröffnet,nicht prüfbar,,0.06673920928545521,0.0,0.0,UNAVAILABLE,UNAVAILABLE,10.0,2026-10-02,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,BNY,BNY Mellon,Financials,XLF,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,150.17,-0.02417310679318052,-2.0875443280178656,-0.019678023181621263,-0.0044950836115592585,2.052178321420347,11523.0,2691.0,8832.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.3046875,UNAVAILABLE,UNAVAILABLE,-760.0,-4136.0,-4896.0,-0.42488935173132,1.0,10842.0,-1394.0,-0.1285740638258624,"gemischt, nicht eindeutig",nicht prüfbar,,0.0,0.01365061796716473,0.0,23.0,2026-10-15,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,BRK.B,Berkshire Hathaway (Class B),Financials,XLF,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,503.49,0.0029481289328592286,0.3676601558745573,-0.019678023181621263,0.02262615211448049,1.037020581168117,14747.0,8527.0,6220.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.3709003215434084,UNAVAILABLE,UNAVAILABLE,-253.0,-50.0,-303.0,-0.02054655184105242,1.0,4444.0,888.0,0.1998199819981998,"gemischt, nicht eindeutig",nicht prüfbar,,0.5337533753375338,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,C,Citigroup,Financials,XLF,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,132.47,-0.019104057707936772,-1.5151320281394887,-0.019678023181621263,0.0005739654736844901,1.2736272441723946,44531.0,22299.0,22232.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.0030136739834472,UNAVAILABLE,UNAVAILABLE,11611.0,-8772.0,2839.0,0.06375334036963015,1.0,23639.0,16064.0,0.6795549727145819,überwiegend neu eröffnet,nicht prüfbar,,0.27814205338635306,0.0,0.0,21.0,2026-10-13,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,CAT,Caterpillar Inc.,Industrials,XLI,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,808.01,-0.01039804041641157,-0.6201945310266165,0.001706108246559701,-0.01210414866297127,0.846010432013395,9889.0,4823.0,5066.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.9520331622581919,UNAVAILABLE,UNAVAILABLE,980.0,1452.0,2432.0,0.24592982101324704,1.0,1673.0,672.0,0.401673640167364,überwiegend neu eröffnet,nicht prüfbar,,0.5989240884638374,0.09205020920502092,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,CMCSA,Comcast,Communication Services,XLC,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,22.42,-0.022241617897434618,-1.0344209325949465,-0.010631808278867116,-0.011609809618567501,1.7482216294853463,21474.0,10905.0,10569.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.0317910871416407,UNAVAILABLE,UNAVAILABLE,5136.0,696.0,5832.0,0.2715842414082146,1.0,14500.0,6041.0,0.4166206896551724,überwiegend neu eröffnet,nicht prüfbar,,0.01889655172413793,0.22944827586206898,0.0,30.0,2026-10-22,15.0,2026-10-07,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,COF,Capital One,Financials,XLF,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,200.55,-0.021325386531296342,-1.7224087364532985,-0.019678023181621263,-0.0016473633496750795,0.8989143460822747,3174.0,1099.0,2075.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,0.5296385542168675,UNAVAILABLE,UNAVAILABLE,532.0,345.0,877.0,0.2763074984247007,1.0,1238.0,779.0,0.6292407108239095,überwiegend neu eröffnet,nicht prüfbar,,0.6340872374798061,0.0,0.0,28.0,2026-10-20,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,63 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-22,COP,ConocoPhillips,Energy,XLE,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,125.27,-0.017721311071350554,-0.8672905235803997,-0.010886953161062363,-0.006834357910288191,1.3055194424881529,10142.0,5307.0,4835.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.0976215098241986,UNAVAILABLE,UNAVAILABLE,393.0,-141.0,252.0,0.02484717018339578,1.0,4056.0,928.0,0.22879684418145957,"gemischt, nicht eindeutig",nicht prüfbar,,0.3641518737672584,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,COST,Costco,Consumer Staples,XLP,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,899.41,0.0010351032315318864,0.0925388040729488,0.009887717885249447,-0.008852614653717561,1.0166975258420614,26679.0,14174.0,12505.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.133466613354658,UNAVAILABLE,UNAVAILABLE,4220.0,2561.0,6781.0,0.25416994639979007,1.0,4524.0,1535.0,0.33930150309460655,überwiegend neu eröffnet,nicht prüfbar,,0.600132625994695,0.0,0.0,2.0,2026-09-24,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,Quartalszahlen am 2026-09-24 (in 2 Tagen) | 60 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-22,CRM,Salesforce,Information Technology,XLK,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,233.28,-0.013281440627968655,-0.2401431440312963,0.007287625619729399,-0.020569066247698053,0.7727891206580303,70093.0,43188.0,26905.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.6052034937743913,UNAVAILABLE,UNAVAILABLE,9208.0,4371.0,13579.0,0.1937283323584381,1.0,30862.0,5566.0,0.1803512410083598,"gemischt, nicht eindeutig",nicht prüfbar,,0.9126757825157151,0.208994880435487,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,91 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-22,CSCO,Cisco,Information Technology,XLK,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,106.44,-0.045038571018362616,-2.852837035766528,0.007287625619729399,-0.052326196638092015,1.7171808683241665,90432.0,65388.0,25044.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,2.610924772400575,UNAVAILABLE,UNAVAILABLE,19159.0,2681.0,21840.0,0.24150743099787686,1.0,37077.0,9056.0,0.24424845591606656,"gemischt, nicht eindeutig",nicht prüfbar,,0.6525608868031394,0.0,0.0,UNAVAILABLE,UNAVAILABLE,10.0,2026-10-02,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,65 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-22,CVS,CVS Health,Health Care,XLV,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,87.1,-0.005707745237790274,-0.38544845600195154,0.005206825168723617,-0.01091457040651389,1.2495447795792487,8135.0,4615.0,3520.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.3110795454545454,UNAVAILABLE,UNAVAILABLE,-51.0,1176.0,1125.0,0.13829133374308544,1.0,4314.0,2314.0,0.5363931386184515,überwiegend neu eröffnet,nicht prüfbar,,0.39337042188224386,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,CVX,Chevron Corporation,Energy,XLE,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,202.41,-0.006186469191697741,-0.39758019390455834,-0.010886953161062363,0.004700483969364622,1.0070155004772474,44018.0,31804.0,12214.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,2.603897167185197,UNAVAILABLE,UNAVAILABLE,12916.0,3881.0,16797.0,0.3815938934072425,1.0,22893.0,8583.0,0.37491809723496267,überwiegend neu eröffnet,nicht prüfbar,,0.7165945922334338,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,72 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-22,DE,Deere & Company,Industrials,XLI,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,703.12,0.026857330708172977,1.4712751126224877,0.001706108246559701,0.025151222461613276,1.1472435886041072,2771.0,1998.0,773.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,2.5847347994825354,UNAVAILABLE,UNAVAILABLE,972.0,38.0,1010.0,0.3644893540238181,1.0,1149.0,538.0,0.46823324630113144,überwiegend neu eröffnet,nicht prüfbar,,0.1288076588337685,0.6379460400348129,0.0,UNAVAILABLE,UNAVAILABLE,8.0,2026-09-30,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,DELL,Dell Technologies,Information Technology,XLK,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,548.92,-0.04587091771494212,-0.8281307198377081,0.007287625619729399,-0.053158543334671515,1.1106482627996992,108189.0,59439.0,48750.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.2192615384615384,UNAVAILABLE,UNAVAILABLE,10581.0,4387.0,14968.0,0.13835047925389826,1.0,22507.0,6640.0,0.2950193273203892,"gemischt, nicht eindeutig",nicht prüfbar,,0.6888967876660594,0.0,0.0,UNAVAILABLE,UNAVAILABLE,28.0,2026-10-20,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,69 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-22,DHR,Danaher Corporation,Health Care,XLV,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,221.09,0.024323590396520656,1.593214139479513,0.005206825168723617,0.01911676522779704,1.3154966863598418,6427.0,4642.0,1785.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,2.600560224089636,UNAVAILABLE,UNAVAILABLE,1961.0,348.0,2309.0,0.35926559825735177,1.0,4629.0,687.0,0.14841218405703174,"gemischt, nicht eindeutig",nicht prüfbar,,0.5359688917692806,0.5359688917692806,0.0,29.0,2026-10-21,8.0,2026-09-30,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
2026-09-22,DIS,Walt Disney Company,Communication Services,XLC,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,103.82,-0.00393364044640343,-0.2481309189835653,-0.010631808278867116,0.006698167832463686,0.8914150492767264,14347.0,8354.0,5993.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,1.3939596195561488,UNAVAILABLE,UNAVAILABLE,1867.0,2625.0,4492.0,0.31309681466508676,1.0,6264.0,2764.0,0.44125159642401024,überwiegend neu eröffnet,nicht prüfbar,,0.6658684546615581,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,67 % des Top-Volumens verfällt innerhalb von 7 Tagen
2026-09-22,DUK,Duke Energy,Utilities,XLU,UNVOLLSTÄNDIG,Baseline erst 0 von 15 Handelstagen,116.31,-0.003683380774696432,-0.4978484928956415,-0.003197241709295806,-0.0004861390654006259,0.6649254768190028,5608.0,4940.0,668.0,0,False,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,7.395209580838324,UNAVAILABLE,UNAVAILABLE,414.0,-1268.0,-854.0,-0.1522824536376605,1.0,4860.0,2245.0,0.4619341563786008,überwiegend neu eröffnet,nicht prüfbar,,0.0,0.0,0.0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,False,False,,
